date,symbol,k_pred_ret,k_up_prob,k_pred_vol,turnover,pct_chg,amplitude,label_fwd_ret_5d
2019-02-27,300308,-0.14914582385214403,0.0,0.01299730795419453,3.76,-2.8,3.81,0.15181781861765864
2019-02-28,300308,-0.12065784628595429,0.0,0.022926672666190872,2.52,0.84,3.96,0.09904912836767044
2019-03-01,300308,-0.12001581590010635,0.0,0.03509355865521093,2.3,-0.2,4.0,0.08138150059547433
2019-03-04,300308,-0.12502689621539068,0.0,0.0457851054001207,4.29,0.91,6.43,0.14791502753737196
2019-03-05,300308,-0.10109887872191207,0.0,0.007672270874459602,3.86,4.13,5.63,0.09331318473743866
2019-03-06,300308,-0.14949931361005428,0.0,0.008011402856961962,6.45,8.92,8.05,-0.042663891779396335
2019-03-07,300308,-0.20398140107983032,0.0,0.00501979183979022,3.94,-3.78,5.97,-0.018024513338139925
2019-03-08,300308,-0.13695155929642433,0.0,0.04509251692878321,4.2,-1.8,15.54,-0.005873715124816492
2019-03-11,300308,-0.09980456967944322,0.0,0.026318177905121223,3.16,7.12,6.31,-0.05140507196710076
2019-03-12,300308,-0.13480465396343366,0.0,0.038206142604038235,3.39,-0.82,5.69,-0.06081548030407746
2019-03-13,300308,-0.07921325553537269,0.0,0.01831346172635047,3.0,-4.63,5.94,-0.02753623188405807
2019-03-14,300308,-0.05097300303730993,0.0,0.03335745427344203,2.74,-1.3,6.41,-0.0110132158590307
2019-03-15,300308,-0.06928220684482833,0.0,0.03828072784336781,1.56,-0.59,3.56,0.015140324963072382
2019-03-18,300308,-8.09547878848349e-05,0.6666666666666666,0.04088520703218588,1.92,2.22,5.76,-0.04371387283236994
2019-03-19,300308,-0.039390068752457874,0.3333333333333333,0.03821606383231554,1.82,-1.81,4.55,-0.09823399558498891
2019-03-20,300308,-0.035018572831873186,0.3333333333333333,0.03683711891357854,1.59,-1.25,4.34,-0.09016393442622939
2019-03-21,300308,-0.007215656217981592,0.3333333333333333,0.0271873476589798,1.78,0.37,2.83,-0.06273199703043808
2019-03-22,300308,0.0019080292556109175,0.6666666666666666,0.023096195744794316,1.71,2.04,4.34,-0.0632957439068752
2019-03-25,300308,-0.023692391345728463,0.3333333333333333,0.019413194434800447,1.68,-3.71,2.62,0.01624480544012097
2019-03-26,300308,0.016229394850990952,0.6666666666666666,0.013522633700842527,3.58,-7.4,9.82,0.07384740922072619
2019-03-27,300308,0.004426988082630423,0.3333333333333333,0.0394026629455941,2.09,-0.37,3.75,0.07125307125307123
2019-03-28,300308,-0.0040315424455439714,0.3333333333333333,0.04376204097821711,2.98,3.4,7.25,0.014653465346534666
2019-03-29,300308,0.009587656153310586,0.6666666666666666,0.026856616135077345,2.46,1.98,4.48,-0.05980582524271838
2019-04-01,300308,-0.019880646640814643,0.3333333333333333,0.02245027400533355,2.95,4.47,4.7,-0.07955390334572476
2019-04-02,300308,0.04341785851612123,0.6666666666666666,0.042193133655283856,2.42,-2.16,3.61,-0.07028875379939215
2019-04-03,300308,0.09290279515970805,1.0,0.06396066075579795,2.08,-0.61,2.66,-0.0902140672782874
2019-04-04,300308,0.0636497102867694,1.0,0.031639413841431874,1.68,-2.06,3.29,-0.08587041373926618
2019-04-08,300308,0.026271563968464823,0.3333333333333333,0.0812259751472264,4.21,-5.5,5.04,-0.0074349442379182396
2019-04-09,300308,0.021620650503501777,0.6666666666666666,0.05688358336299881,1.86,2.27,4.71,0.03271405492730195
2019-04-10,300308,0.035145552619272546,0.6666666666666666,0.06008232737270132,1.24,-1.17,2.91,0.02247650183898653
2019-04-11,300308,0.07307247010649205,1.0,0.03587465623291596,1.46,-2.74,3.8,0.04159663865546204
2019-04-12,300308,0.05303075133251541,0.6666666666666666,0.051763845169140246,1.48,-1.6,3.36,0.05849701110162253
2019-04-15,300308,0.07079152194923588,1.0,0.07525718169542826,2.47,2.6,4.23,0.017478152309612804
2019-04-16,300308,-0.03471943144494679,0.6666666666666666,0.07701906421175826,2.73,6.41,8.16,-0.014861165428236123
2019-04-17,300308,0.1573708954076228,1.0,0.022864690248650593,2.17,-2.15,5.32,0.05155875299760182
2019-04-18,300308,0.09377049650156177,1.0,0.007515925765789149,1.29,-0.92,3.2,0.040338846308995535
2019-04-19,300308,0.020568805595583717,0.6666666666666666,0.08463057895836894,1.08,0.0,3.51,0.03832190399354585
2019-04-22,300308,-0.0012661173601087317,0.3333333333333333,0.03485519530966145,1.82,-1.37,5.77,0.004089979550102374
2019-04-23,300308,0.03694023855218457,0.3333333333333333,0.09455343126585156,2.52,3.03,7.12,-0.04009527590313622
2019-04-24,300308,0.046110104990806776,0.6666666666666666,0.061010450949995534,2.97,4.45,6.07,-0.1832003040668947
2019-04-25,300308,-0.006239851059062403,0.6666666666666666,0.06842688358462493,2.71,-1.98,5.13,-0.20899573478092281
2019-04-26,300308,0.06132894858411686,1.0,0.03510653535827439,1.78,-0.19,4.81,-0.22843822843822836
2019-04-29,300308,-0.014690298393148652,0.6666666666666666,0.12824891537416752,1.95,-4.62,9.71,-0.19755600814663954
2019-04-30,300308,-0.09008098635961637,0.0,0.0643020802657531,1.31,-1.51,3.99,-0.12613730355665842
2019-05-06,300308,0.006602294391793014,0.6666666666666666,0.12031654896970638,1.18,-11.12,3.93,-0.07352256863657503
2019-05-07,300308,-0.07967413749475889,0.0,0.02976413272834281,2.64,-5.07,11.77,-0.011274509803921418
2019-05-08,300308,-0.04962636286916289,0.0,0.018355407877022716,1.33,-2.65,7.25,0.02467270896273921
2019-05-09,300308,0.009573429052603277,0.6666666666666666,0.017073024264927704,1.05,-0.81,3.83,0.027411167512690238
2019-05-10,300308,-0.011214848500621303,0.3333333333333333,0.013793624459021473,1.9,7.26,11.02,-0.08849976336961651
